"","id","pot","board","sb","bb","utg","p4","p5","d","end_stage","winner"
"4502",3040155922,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4503",3040157178,482,"5h 5d 6d Jh 4h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"4504",3040162784,105,"Ks Js 9h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","flop","bb"
"4505",3040195122,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4506",3040196614,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4507",3040197416,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4508",3040199154,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4509",3040202236,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4510",3040203522,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4511",3040204970,65,"8c As 7c","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"4512",3040210078,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4513",3040211210,70,"","Won",NA,"(big blind) Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4514",3040215304,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS",NA,"Won","pocket","d"
"4515",3040254106,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4516",3040254938,309,"7s 5d Kd As","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"4517",3040263230,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4518",3040266210,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4519",3040267320,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4520",3040268282,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4521",3040272176,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4522",3040272918,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4523",3040274624,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4524",3040275280,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4525",3040276978,75,"9s Jd 4d","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","flop","p5"
"4526",3040279126,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4527",3040279868,130,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4528",3040282524,75,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4529",3040285882,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4530",3040287154,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4531",3040287908,225,"As Qh Jc 9s 10c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"4532",3040292700,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4533",3040293736,2441,"8d 8c 5c 6c 7d","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","river","bb"
"4534",3040299578,80,"4d Jh Ad","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"4535",3040302198,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4536",3040303132,90,"3h Ad 2c","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"4537",3040306320,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4538",3040313860,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4539",3040315410,25,"","Folded on the POCKET CARDS",NA,"(big blind) Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4540",3040554756,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4541",3040556162,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4542",3040562764,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4543",3040563568,235,"4d 5d 6d Jd","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","utg"
"4544",3040566690,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4545",3040568410,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4546",3040570040,4628,"4d 2s 9d 4s 8d","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","river","bb"
"4547",3040568940,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4548",3040570596,80,"4h 9s 3c 8h 3h","Folded on the RIVER","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"4549",3040573356,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4550",3040574404,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4551",3040575650,727.5,"7c 4d 7s 10c 6d","Folded on the POCKET CARDS","Lost","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","utg"
"4552",3040579992,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4553",3040581012,205,"Ah 2s 4s 6h 6d","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","bb"
"4554",3040581494,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4555",3040582444,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4556",3040584764,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4557",3040586408,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4558",3040586766,350,"7d Ac 8c Kd 10s","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","sb"
"4559",3040587456,30,"3h Jh 8c","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","bb"
"4560",3040589304,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4561",3040590364,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4562",3040591558,427,"8h 7s 2d 8d 7h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"4563",3040591846,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4564",3040592988,350,"7s 9d Js 9s","Folded on the TURN","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"4565",3040595488,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4566",3040596942,80,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4567",3040598344,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4568",3040598340,175,"Ks 6c 3s 7s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Won","turn","d"
"4569",3040600268,70,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4570",3040601790,75,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4571",3040602646,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4572",3040603388,60,"Ad 6c 3c","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"4573",3040605976,140,"5c Qh 7h 8s Kd","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"4574",3040606706,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4575",3040608220,65,"6c Jc Ks","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"4576",3040609774,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4577",3040611368,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4578",3040612952,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4579",3040614068,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4580",3040624602,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4581",3040625610,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4582",3040627838,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4583",3040629028,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4584",3040631124,835,"Jd 2s 4c 4s 4h","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"4585",3040635244,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4586",3040637016,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4587",3040638434,80,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4588",3040640234,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"4589",3040640182,85,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4590",3040641864,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"4591",3040643214,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4592",3040642404,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"4593",3040645008,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"4594",3040646228,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"4595",3040647558,420,"Qh 8c 2h Kc 10s","Lost","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"4596",3040644766,105,"3c Qs 6c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","flop","d"
"4597",3040648418,255,"8s 3h Qc Ks","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the TURN","turn","p5"
"4598",3040653308,1351,"Ad 6s Ah 5c 2s","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"4599",3040656948,45,"3c 4h 3d Jh","Folded on the POCKET CARDS","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the TURN","Folded on the TURN","turn","utg"
"4600",3040665706,630,"10c 6h 5h Ah 9s","Lost","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","utg"
"4601",3040669204,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"4602",3040670470,90,"3d 7c 10s 10c","Folded on the TURN","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","turn","p5"
"4603",3040671430,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
